,Organization_Name,Product_Code,Name_Product,Part_Number,Approval_Code,Approval_Date,ORG_NABREV_FAB_PROD
8584,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1883,VHF/NAV/GS/COMM/VOR/LOC,069-1025-25,,,ALLIEDSIGNAL OLATHE
8585,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1884,VHF/NAV/GS/COMM/VOR/LOC,069-1025-26,,,ALLIEDSIGNAL OLATHE
8586,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1885,VHF/NAV/GS/COMM/VOR/LOC,069-1025-27,,,ALLIEDSIGNAL OLATHE
8587,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1886,VHF/NAV/GS/COMM/VOR/LOC,069-1025-28,,,ALLIEDSIGNAL OLATHE
8588,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1887,VHF/NAV/GS/COMM/VOR/LOC,069-1025-29,,,ALLIEDSIGNAL OLATHE
8589,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1888,VHF/NAV/GS/COMM/VOR/LOC,069-1025-30,,,ALLIEDSIGNAL OLATHE
8590,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1889,VHF/NAV/GS/COMM/VOR/LOC,069-1025-31,,,ALLIEDSIGNAL OLATHE
8591,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1890,NAV Indicator,066-3034-00,,,ALLIEDSIGNAL OLATHE
8592,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1891,NAV Indicator,066-3034-01,,,ALLIEDSIGNAL OLATHE
8593,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1892,NAV Indicator,066-3034-02,,,ALLIEDSIGNAL OLATHE
8594,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1893,NAV Indicator,066-3034-03,,,ALLIEDSIGNAL OLATHE
8595,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1894,VOR/LOC/GS Indicator,066-3056-00,,,ALLIEDSIGNAL OLATHE
8596,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1895,VOR/LOC/GS Indicator,066-3056-01,,,ALLIEDSIGNAL OLATHE
8597,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1896,VHF COMM Transceiver,064-1052-10,,,ALLIEDSIGNAL OLATHE
8598,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1897,VHF COMM Transceiver,064-1052-30,,,ALLIEDSIGNAL OLATHE
8599,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1898,VHF COMM Transceiver,064-1052-50,,,ALLIEDSIGNAL OLATHE
8600,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1899,VHF COMM Transceiver,064-1052-51,,,ALLIEDSIGNAL OLATHE
8601,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1900,VHF COMM Transceiver,064-1052-60,,,ALLIEDSIGNAL OLATHE
8602,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1901,VHF COMM Transceiver,064-1052-61,,,ALLIEDSIGNAL OLATHE
8603,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1902,VHF COMM Transceiver,064-1052-70,,,ALLIEDSIGNAL OLATHE
8604,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1903,VHF COMM Transceiver,064-1051-10,,,ALLIEDSIGNAL OLATHE
8605,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1904,VHF COMM Transceiver,064-1051-30,,,ALLIEDSIGNAL OLATHE
8606,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1905,VHF COMM Transceiver,064-1051-50,,,ALLIEDSIGNAL OLATHE
8607,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1906,VHF COMM Transceiver,064-1051-51,,,ALLIEDSIGNAL OLATHE
8608,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1907,VHF COMM Transceiver,064-1051-60,,,ALLIEDSIGNAL OLATHE
8609,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1908,VHF COMM Transceiver,064-1051-61,,,ALLIEDSIGNAL OLATHE
8610,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1909,VHF COMM Transceiver,064-1051-70,,,ALLIEDSIGNAL OLATHE
8611,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1910,Antenna/Receiver/Transmitter Unit,071-01519-0101,,,ALLIEDSIGNAL OLATHE
8612,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1911,Configuration Module,071-00097-0100,,,ALLIEDSIGNAL OLATHE
8613,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1912,Antenna,071-01528-0100,,,ALLIEDSIGNAL OLATHE
8614,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1913,Antenna,071-01528-0200,,,ALLIEDSIGNAL OLATHE
8615,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1914,Antenna,071-01549-0100,,,ALLIEDSIGNAL OLATHE
8616,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1915,Antenna,071-01549-0200,,,ALLIEDSIGNAL OLATHE
8617,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1916,Microstrip Antenna,071-01564-0100,,,ALLIEDSIGNAL OLATHE
8618,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1917,Microstrip Antenna,071-01564-0200,,,ALLIEDSIGNAL OLATHE
8619,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1918,RDS 81 Indicator,066-3114-00,,,ALLIEDSIGNAL OLATHE
8620,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1919,RDS 81 Indicator,066-3114-01,,,ALLIEDSIGNAL OLATHE
8621,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1920,RDS 82 Indicator,066-3084-00,,,ALLIEDSIGNAL OLATHE
8622,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1921,RDS 82 Indicator,066-3084-01,,,ALLIEDSIGNAL OLATHE
8623,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1922,RDS 82 Indicator,066-3084-02,,,ALLIEDSIGNAL OLATHE
8624,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1923,RDS 82 Indicator,066-3084-03,,,ALLIEDSIGNAL OLATHE
8625,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1924,RDS 82 Indicator,066-3084-30,,,ALLIEDSIGNAL OLATHE
8626,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1925,RDS 82 Indicator,066-3084-31,,,ALLIEDSIGNAL OLATHE
8627,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1926,RDS 82 Indicator,066-3084-32,,,ALLIEDSIGNAL OLATHE
8628,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1927,RDS 82 Indicator,066-3084-33,,,ALLIEDSIGNAL OLATHE
8629,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1928,FMS,400-017450-0101-( ),,,ALLIEDSIGNAL OLATHE
8630,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1929,CMU,017680-01,,,ALLIEDSIGNAL OLATHE
8631,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1930,Panel-Mounted GPS Black 14V/28V,066-04031-1121,,,ALLIEDSIGNAL OLATHE
8632,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1931,Panel-Mounted GPS Black 5V,066-04031-1221,,,ALLIEDSIGNAL OLATHE
8633,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1932,Panel-Mounted GPS Gray 14V/28V,066-04031-1321,,,ALLIEDSIGNAL OLATHE
8634,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1933,Panel-Mounted GPS Gray 5V,066-04031-1421,,,ALLIEDSIGNAL OLATHE
8635,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1934,Upgraded Panel-Mounted GPS Black 14V/28V,066-04031-2121,,,ALLIEDSIGNAL OLATHE
8636,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1935,Upgraded Panel-Mounted GPS Black 5V,066-04031-2221,,,ALLIEDSIGNAL OLATHE
8637,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1936,Upgraded Panel-Mounted GPS Gray 14V/28V,066-04031-2321,,,ALLIEDSIGNAL OLATHE
8638,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1937,Upgraded Panel-Mounted GPS Gray 5V,066-04031-2421,,,ALLIEDSIGNAL OLATHE
8639,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1938,Patch Antenna,071-01553-0200,,,ALLIEDSIGNAL OLATHE
8640,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1939,Patch Antenna,066-01545-0200,,,ALLIEDSIGNAL OLATHE
8641,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1940,Panel-Mounted GPS Black 14V/28V,066-01148-0101,,,ALLIEDSIGNAL OLATHE
8642,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1941,FMS,017960-0101-( ),,,ALLIEDSIGNAL OLATHE
8643,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1943,GPS Antenna,121-017686-01,,,ALLIEDSIGNAL OLATHE
8644,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1944,GPS Antenna,121-018290-01,,,ALLIEDSIGNAL OLATHE
8645,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1945,Antenna/Receiver/Transmitter Unit,071-01550-0101,,,ALLIEDSIGNAL OLATHE
8646,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1953,RDS 81 Indicator,066-03114-( ),,,ALLIEDSIGNAL OLATHE
8647,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1954,RDS 82 Indicator,066-03084-( ),,,ALLIEDSIGNAL OLATHE
8648,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1955,RDS 84 Indicator,066-03085-( ),,,ALLIEDSIGNAL OLATHE
8649,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1956,RDS 86 Indicator,066-03086-( ),,,ALLIEDSIGNAL OLATHE
8650,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1957,Radar Graphics Unit,071-01313-( ),,,ALLIEDSIGNAL OLATHE
8651,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1958,Radar Graphics Unit,071-01359-( ),,,ALLIEDSIGNAL OLATHE
8652,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1959,Radar Graphics Interface Unit,066-03096-( ),,,ALLIEDSIGNAL OLATHE
8653,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1960,TCAS Processor,066-01145-0101,,,ALLIEDSIGNAL OLATHE
8654,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1961,Directional Antenna,071-01548-0100,,,ALLIEDSIGNAL OLATHE
8655,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1962,Directional Antenna,071-01548-0200,,,ALLIEDSIGNAL OLATHE
8656,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1963,TCAS I Control Panel,071-01568-XXXX,,,ALLIEDSIGNAL OLATHE
8657,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1964,Mode S Transponder/TCAS Control Panel,071-01507-XXXX,,,ALLIEDSIGNAL OLATHE
8658,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1965,Traffic Advisory Display,066-50011-XXXX,,,ALLIEDSIGNAL OLATHE
8659,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1966,Traffic Advisory/Resolution Advisory/Vertical Speed Indicator,066-50001-XXXX,,,ALLIEDSIGNAL OLATHE
8660,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1967,TCAS Graphics Processor,071-01505-XXXX,,,ALLIEDSIGNAL OLATHE
8661,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1968,Configuration Module,071-00097-1000,,,ALLIEDSIGNAL OLATHE
8662,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1969,TCAS Processor,066-01146-0101,,,ALLIEDSIGNAL OLATHE
8663,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1970,TCAS Processor,066-01146-0201,,,ALLIEDSIGNAL OLATHE
8664,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1974,TCAS/Mode S transponder Control Unit,071-01542-XXXX,,,ALLIEDSIGNAL OLATHE
8665,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1977,Mark V Warning Computer,965-0676-023,,,ALLIEDSIGNAL OLATHE
8666,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1978,MK V Ground Proximity Warning Computer,965-0676-010,,,ALLIEDSIGNAL OLATHE
8667,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1979,MK V Ground Proximity Warning Computer,965-0676-011,,,ALLIEDSIGNAL OLATHE
8668,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1980,MK VI Warning Computer,965-0686-020,,,ALLIEDSIGNAL OLATHE
8669,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1981,Nav FM Filter,071-00111-0000,,,ALLIEDSIGNAL OLATHE
8670,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1982,Handheld GPS/Comm,069-01031-0101,,,ALLIEDSIGNAL OLATHE
8671,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1983,GPS Receiver/COMM Tranceiver,069-01029-0703,,,ALLIEDSIGNAL OLATHE
8672,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1984,VOR/Localizer/Glideslop/ VHF,069-01032-0101,,,ALLIEDSIGNAL OLATHE
8673,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1985,VOR/Localizer/Glideslop/VHF,069-01032-0201,,,ALLIEDSIGNAL OLATHE
8674,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1986,FMS,18355-0101-( ),,,ALLIEDSIGNAL OLATHE
8675,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1987,FMS,14141-0624-XXXX,,,ALLIEDSIGNAL OLATHE
8676,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1988,CDU,18420-0101-00XX,,,ALLIEDSIGNAL OLATHE
8677,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1989,KY 197A,064-1053-60,,,ALLIEDSIGNAL OLATHE
8678,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1990,KRA 405B,066-01153-0101,,,ALLIEDSIGNAL OLATHE
8679,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1991,"HF Control Unit, Black 5V",071-1274-00,,,ALLIEDSIGNAL OLATHE
8680,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1992,"HF Control Unit, Black 28V",071-1274-01,,,ALLIEDSIGNAL OLATHE
8681,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1993,"HF Control Unit, Gray 5V",071-1274-02,,,ALLIEDSIGNAL OLATHE
8682,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1994,"HF Control Unit, Gray 28V",071-1274-03,,,ALLIEDSIGNAL OLATHE
8683,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1995,"HF Control Unit, Blak 5V SL",071-1274-04,,,ALLIEDSIGNAL OLATHE
8684,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1997,Control Panel ,071-01568-1101,,,ALLIEDSIGNAL OLATHE
8685,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1998,Control Panel,071-01568-1201,,,ALLIEDSIGNAL OLATHE
8686,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,1999,Control Panel,071-01568-1401,,,ALLIEDSIGNAL OLATHE
8687,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2000,Control Panel,071-01568-1501,,,ALLIEDSIGNAL OLATHE
8688,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2001,Control Panel,071-01568-1601,,,ALLIEDSIGNAL OLATHE
8689,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2002,Control Panel ,071-01568-1801,,,ALLIEDSIGNAL OLATHE
8690,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2003,Control Panel ,071-01568-2001,,,ALLIEDSIGNAL OLATHE
8691,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2004,Control Panel,071-01568-2101,,,ALLIEDSIGNAL OLATHE
8692,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2005,MK V Enhanced Ground Proximity Warning Computer,965-0976-003,,,ALLIEDSIGNAL OLATHE
8693,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2006,Marker Beacon w/o Test Tone,066-1044-01,,,ALLIEDSIGNAL OLATHE
8694,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2007,HF Bus Adapter,071-1268-00,,,ALLIEDSIGNAL OLATHE
8695,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2008,HF Bus Adapter,071-1268-01,,,ALLIEDSIGNAL OLATHE
8696,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2009,DME Computer,066-1107-01,,,ALLIEDSIGNAL OLATHE
8697,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2010,DME Computer,066-1107-02,,,ALLIEDSIGNAL OLATHE
8698,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2011,DME Computer,066-1107-10,,,ALLIEDSIGNAL OLATHE
8699,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2012,DME Computer,066-1107-11,,,ALLIEDSIGNAL OLATHE
8700,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2013,DME Computer,066-1107-12,,,ALLIEDSIGNAL OLATHE
8701,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2014,KLN 900,066-04034-0102,,,ALLIEDSIGNAL OLATHE
8702,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2015,KLN 900,066-04034-0202,,,ALLIEDSIGNAL OLATHE
8703,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2016,KLN 900,066-04034-0104,,,ALLIEDSIGNAL OLATHE
8704,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2017,KLN 900,066-04034-0204,,,ALLIEDSIGNAL OLATHE
8705,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2018,Radar Altimeter Indicator,066-3044-04,,,ALLIEDSIGNAL OLATHE
8706,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2019,Navigation ILS Receiver,066-1149-00/53,,,ALLIEDSIGNAL OLATHE
8707,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2020,VHF Transceiver,064-01084-0101,,,ALLIEDSIGNAL OLATHE
8708,ALLIEDSIGNAL AEROSPACE COMPANY - OLATHE,2021,VHF Transceiver,064-01084-0201,,,ALLIEDSIGNAL OLATHE
8709,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2043,Auxiliary Power Unit,3800148,,,ALLIEDSIGNAL PHOENIX
8710,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2044,Auxiliary Power Unit,3800376-1,,,ALLIEDSIGNAL PHOENIX
8711,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2045,Auxiliary Power Unit,3800376-2,,,ALLIEDSIGNAL PHOENIX
8712,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2046,Auxiliary Power Unit,3800376-3,,,ALLIEDSIGNAL PHOENIX
8713,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2047,Auxiliary Power Unit,3800488-2,,,ALLIEDSIGNAL PHOENIX
8714,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2048,Auxiliary Power Unit,381336-1,,,ALLIEDSIGNAL PHOENIX
8715,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2049,Auxiliary Power Unit,381388-1,,,ALLIEDSIGNAL PHOENIX
8716,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2051,Auxiliary Power Unit,3800708-1,,,ALLIEDSIGNAL PHOENIX
8717,ALLIEDSIGNAL AEROSPACE COMPANY - PHOENIX,2052,Auxiliary Power Unit,3800722-1,,,ALLIEDSIGNAL PHOENIX
8718,AM-SAFE INCORPORATED,1764,Restraint System Assembly,4037-( )-( ),,,AM-SAFE
8719,AM-SAFE INCORPORATED,1765,Restraint System Assembly,504580-407,,,AM-SAFE
8720,AM-SAFE INCORPORATED,1766,Restraint System Assembly,504580-409,,,AM-SAFE
8721,AM-SAFE INCORPORATED,1767,Lap Belt Assembly,2010-1-( )-( ),,,AM-SAFE
8722,AM-SAFE INCORPORATED,1768,Lap Belt Assembly,2010-2-( )-( ),,,AM-SAFE
8723,AM-SAFE INCORPORATED,1769,Lap Belt Assembly,2077-1-( )-( ),,,AM-SAFE
8724,AM-SAFE INCORPORATED,1770,Lap Belt Extention Assembly,2077-2-( )-( ),,,AM-SAFE
8725,AM-SAFE INCORPORATED,1771,Lap Belt Assembly,504377-401,,,AM-SAFE
8726,AM-SAFE INCORPORATED,1772,Lap Belt Assembly,504377-402,,,AM-SAFE
8727,AM-SAFE INCORPORATED,2248,Lap Belt Assembly,2064-1-( )-( ),,,AM-SAFE
8728,AM-SAFE INCORPORATED,2249,Lap Belt Assembly,2064-2-( )-( ),,,AM-SAFE
8729,AM-SAFE INCORPORATED,2250,Lap Belt Assembly,2064-6-( )-( ),,,AM-SAFE
8730,ANJOU AÉRONAUTIQUE S.A.,2095,Safety Belt,343-1,,,ANJOU
8731,ARTEX AIRCRAFT SUPPLIES INC.,2370,Emergency Locator Transmitter,ELT 110-406,,,ARTEX
8732,ARTEX AIRCRAFT SUPPLIES INC.,2371,Emergency Locator Transmitter,ELT 110-406 HM,,,ARTEX
8733,ARTEX AIRCRAFT SUPPLIES INC.,2372,Emergency Locator Transmitter,ELT 110-4,,,ARTEX
8734,ARTEX AIRCRAFT SUPPLIES INC.,2373,Emergency Locator Transmitter,ELT 100 HM,,,ARTEX
8735,ARTEX AIRCRAFT SUPPLIES INC.,2374,Emergency Locator Transmitter,ELT 110-6,,,ARTEX
8736,ARTEX AIRCRAFT SUPPLIES INC.,2375,Emergency Locator Transmitter,ELT 110-406 NAV,,,ARTEX
8737,ARTEX AIRCRAFT SUPPLIES INC.,2376,Emergency Locator Transmitter,ELT 110-406 HM NAV,,,ARTEX
8738,ARTEX AIRCRAFT SUPPLIES INC.,2377,Emergency Locator Transmitter,ELT C406-2,,,ARTEX
8739,ARTEX AIRCRAFT SUPPLIES INC.,2378,Emergency Locator Transmitter,ELT C406-2HM,,,ARTEX
8740,ARTEX AIRCRAFT SUPPLIES INC.,2379,Emergency Locator Transmitter,ELT C406-1,,,ARTEX
8741,ARTEX AIRCRAFT SUPPLIES INC.,2380,Emergency Locator Transmitter,ELT C406-1HM,,,ARTEX
8742,ARTEX AIRCRAFT SUPPLIES INC.,2381,Emergency Locator Transmitter,ELT C406N,,,ARTEX
8743,ARTEX AIRCRAFT SUPPLIES INC.,2382,Emergency Locator Transmitter,ELT C406-NHM,,,ARTEX
8744,ARTEX AIRCRAFT SUPPLIES INC.,3913,Emergency Locator Transmitter,453-6603,,,ARTEX
8745,ARTEX AIRCRAFT SUPPLIES INC.,4704,Emergency Locator Transmitter (ELT),A3-06-2749-1,,,ARTEX
8746,ASPEN AVIONICS,4179,EFD1000 (PFD),A-05-110-00,,,ASPEN AVIONICS
8747,ASPEN AVIONICS,4180,REMOTE SENSOR MODULE (RSM),A-05-111-00,,,ASPEN AVIONICS
8748,ASPEN AVIONICS,4181,ANALOG CONVERTER UNIT (ACU) – optional,A-05-112-00,,,ASPEN AVIONICS
8749,ASPEN AVIONICS,4182,"CONFIGURATION MODULE, PFD PILOT",A-05-113-00,,,ASPEN AVIONICS
8750,ASPEN AVIONICS,4183,"CONFIGURATION MODULE, PFD PRO",A-05-114-00,,,ASPEN AVIONICS
8751,ASPEN AVIONICS,4184,"CONFIGURATION MODULE, PFD PRO DIGITAL",A-05-118-00,,,ASPEN AVIONICS
8752,ASPEN AVIONICS,4185,"INSTALLATION KIT, EFD1000",A-08-130-00,,,ASPEN AVIONICS
8753,ASPEN AVIONICS,4186,"INSTALLATION KIT, RSM",A-08-131-00,,,ASPEN AVIONICS
8754,ASPEN AVIONICS,4187,"INSTALLATION KIT, ACU – optional",A-08-132-00,,,ASPEN AVIONICS
8755,ASTRONICS LUMINESCENT SYSTEMS INC.,4819,PTA light assembly (Red),87-03916-002,,,ASTRONICS
8756,ASTRONICS LUMINESCENT SYSTEMS INC.,4820,PTA light assembly (Green),87-03917-002,,,ASTRONICS
8757,AVIATION COMMUNICATION & SURVEILLANCE SYSTEMS,1409,TCAS Directional Antenna,7514081-903,,,ACSS
8758,AVIATION COMMUNICATION & SURVEILLANCE SYSTEMS,1410,TCAS II - Traffic Alert and Collision Avoidance System Computer Unit,7517900-55004,,,ACSS
8759,AVITECH CORPORATION,2390,Audio Control,5630-1,,,AVITECH
8760,AVITECH CORPORATION,2391,Audio Control,5640-1,,,AVITECH
8761,AVITECH CORPORATION,2392,Digital Remote Electronics Unit,5390-1,,,AVITECH
8762,AVITECH CORPORATION,2393,Cabin Interphone Unit,5091-1-3,,,AVITECH
8763,AVITECH CORPORATION,2394,Audio Control Panel,5091-1-1,,,AVITECH
8764,AVITECH CORPORATION,2395,Cabin Interphone Unit,5296-1,,,AVITECH
8765,AVOX SYSTEMS INC.,2626,Continuous Flow Passenger Oxygen Mask,289-801-127-1,,,AVOX
8766,AVOX SYSTEMS INC.,2627,Continuous Flow Passenger Oxygen Mask,289-801-127-2,,,AVOX
8767,AVOX SYSTEMS INC.,2628,Continuous Flow Passenger Oxygen Mask,289-801-127-3,,,AVOX
8768,AVOX SYSTEMS INC.,2629,Protective Breathing Equipment,802300-14,,,AVOX
8769,AVOX SYSTEMS INC.,4567,Continuos Flow Passenger Oxygen Mask,289-301-( ) SERIES,,,AVOX
8770,AVOX SYSTEMS INC.,4658,CONTINUOUS FLOW PASSENGER OXYGEN MASK,289-801-( ) SERIES,,,AVOX
8771,AVOX SYSTEMS INC.,4659,CONTINUOUS FLOW PASSENGER OXYGEN MASK,289-601-( )SERIES,,,AVOX
8772,BAKER ELECTRONICS INC,2115,Marker Beacon Receiver,KMA 26,,,BAKER
8773,BAKER ELECTRONICS INC,2116,Audio Isolation Amplifier,990-2600-002,,,BAKER
8774,BE AEROSPACE EXECUTIVE AIRCRAFT SEATING,4661,FORWARD / AFTWARD FACING SINGLE SEAT,3A( )F( )113( )( ),,,BE FL
8775,BE AEROSPACE EXECUTIVE AIRCRAFT SEATING,4662,ONE PLACE SIDE FACING DIVAN MODEL,3D( )F( )113( )( ),,,BE FL
8776,BE AEROSPACE FISCHER GMBH,4810,Crew Seat 355/285 H150,0936-()-()-()-(),,,BE - GERMANY
8777,BE AEROSPACE INC.,1723,Full-face Crew Oxigen Mask,174692-94,,,BE - KS
8778,BE AEROSPACE INC.,1724,Stowage Box Assembly,118716-23,,,BE - KS
8779,BE AEROSPACE INC.,2640,Crewmember Protective Breathing Equipment,119003-11,,,BE - KS
8780,BE AEROSPACE INC.,2641,Crewmember Protective Breathing Equipment Stowage Box,119063-XX,,,BE - KS
8781,BE AEROSPACE INC.,2642,Crewmember Protective Breathing Equipment Stowage Box,4401005-XXX,,,BE - KS
8782,BE AEROSPACE INC.,3878,Passenger Mask Assembly,174095-MX,,,BE - KS
